out,in_time,in_temperature_0,in_pm25_0,in_totalOrders_0,in_gap_0,in_ordersAsDest_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_area_0,in_weather_0,in_poiCount,in_area_1,in_weather_1,in_temperature_1,in_pm25_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_area_2,in_weather_2,in_temperature_2,in_pm25_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2
0,20,3,101,0,0,0,226,14,21,3,9,3,183762,9,3,3,101,3,0,1,295,32,11,5,9,3,3,101,4,1,0,211,20,6,12
0,21,3,101,1,0,1,136,38,5,6,9,3,183762,9,3,3,101,0,0,0,226,14,21,3,9,3,3,101,3,0,1,295,32,11,5
0,22,3,101,2,0,0,93,9,6,4,9,3,183762,9,3,3,101,1,0,1,136,38,5,6,9,3,3,101,0,0,0,226,14,21,3
0,23,3,101,1,0,0,144,13,8,3,9,3,183762,9,3,3,101,2,0,0,93,9,6,4,9,3,3,101,1,0,1,136,38,5,6
0,24,3,103,0,0,0,183,18,3,7,9,3,183762,9,3,3,101,1,0,0,144,13,8,3,9,3,3,101,2,0,0,93,9,6,4
0,25,3,103,0,0,1,128,11,4,6,9,3,183762,9,3,3,103,0,0,0,183,18,3,7,9,3,3,101,1,0,0,144,13,8,3
0,26,3,103,1,0,0,73,11,6,8,9,3,183762,9,3,3,103,0,0,1,128,11,4,6,9,3,3,103,0,0,0,183,18,3,7
0,27,3,103,0,0,0,90,28,9,6,9,3,183762,9,3,3,103,1,0,0,73,11,6,8,9,3,3,103,0,0,1,128,11,4,6
1,28,3,103,2,0,2,159,4,4,1,9,3,183762,9,3,3,103,0,0,0,90,28,9,6,9,3,3,103,1,0,0,73,11,6,8
0,29,3,103,2,1,3,216,25,4,3,9,3,183762,9,3,3,103,2,0,2,159,4,4,1,9,3,3,103,0,0,0,90,28,9,6
1,30,3,103,4,0,1,220,15,6,3,9,3,183762,9,3,3,103,2,1,3,216,25,4,3,9,3,3,103,2,0,2,159,4,4,1
0,31,3,103,3,1,0,164,14,10,11,9,3,183762,9,3,3,103,4,0,1,220,15,6,3,9,3,3,103,2,1,3,216,25,4,3
0,32,3,104,0,0,0,164,19,0,12,9,3,183762,9,3,3,103,3,1,0,164,14,10,11,9,3,3,103,4,0,1,220,15,6,3
0,33,3,104,1,0,0,214,20,6,3,9,3,183762,9,3,3,104,0,0,0,164,19,0,12,9,3,3,103,3,1,0,164,14,10,11
0,34,3,104,0,0,0,239,32,6,10,9,3,183762,9,3,3,104,1,0,0,214,20,6,3,9,3,3,104,0,0,0,164,19,0,12
0,35,3,104,0,0,2,160,16,3,9,9,3,183762,9,3,3,104,0,0,0,239,32,6,10,9,3,3,104,1,0,0,214,20,6,3
0,36,3,104,2,0,0,143,22,3,7,9,3,183762,9,3,3,104,0,0,2,160,16,3,9,9,3,3,104,0,0,0,239,32,6,10
2,37,3,104,2,0,0,186,20,12,7,9,3,183762,9,3,3,104,2,0,0,143,22,3,7,9,3,3,104,0,0,2,160,16,3,9
0,38,3,99,3,2,0,237,22,21,8,9,3,183762,9,3,3,104,2,0,0,186,20,12,7,9,3,3,104,2,0,0,143,22,3,7
1,39,3,99,4,0,0,246,28,13,11,9,3,183762,9,3,3,99,3,2,0,237,22,21,8,9,3,3,104,2,0,0,186,20,12,7
0,40,3,99,2,1,0,194,25,5,7,9,3,183762,9,3,3,99,4,0,0,246,28,13,11,9,3,3,99,3,2,0,237,22,21,8
0,41,3,99,3,0,4,251,36,11,13,9,3,183762,9,3,3,99,2,1,0,194,25,5,7,9,3,3,99,4,0,0,246,28,13,11
0,42,3,87,5,0,3,385,47,7,8,9,3,183762,9,3,3,99,3,0,4,251,36,11,13,9,3,3,99,2,1,0,194,25,5,7
1,43,3,87,5,0,7,351,51,12,10,9,2,183762,9,3,3,87,5,0,3,385,47,7,8,9,3,3,99,3,0,4,251,36,11,13
0,44,3,87,22,1,5,430,55,15,4,9,2,183762,9,2,3,87,5,0,7,351,51,12,10,9,3,3,87,5,0,3,385,47,7,8
0,45,3,87,17,0,12,524,100,23,17,9,2,183762,9,2,3,87,22,1,5,430,55,15,4,9,2,3,87,5,0,7,351,51,12,10
0,46,3,87,20,0,13,555,105,25,17,9,2,183762,9,2,3,87,17,0,12,524,100,23,17,9,2,3,87,22,1,5,430,55,15,4
0,47,3,87,35,0,9,563,96,45,23,9,2,183762,9,2,3,87,20,0,13,555,105,25,17,9,2,3,87,17,0,12,524,100,23,17
3,48,3,81,23,0,18,543,135,47,23,9,2,183762,9,2,3,87,35,0,9,563,96,45,23,9,2,3,87,20,0,13,555,105,25,17
1,49,3,81,37,3,15,512,140,49,25,9,2,183762,9,2,3,81,23,0,18,543,135,47,23,9,2,3,87,35,0,9,563,96,45,23
0,50,3,81,50,1,23,549,115,34,22,9,2,183762,9,2,3,81,37,3,15,512,140,49,25,9,2,3,81,23,0,18,543,135,47,23
5,51,3,81,49,0,16,566,91,39,25,9,2,183762,9,2,3,81,50,1,23,549,115,34,22,9,2,3,81,37,3,15,512,140,49,25
0,52,3,81,57,5,24,599,110,46,31,9,2,183762,9,2,3,81,49,0,16,566,91,39,25,9,2,3,81,50,1,23,549,115,34,22
2,53,3,81,50,0,19,597,120,47,40,9,2,183762,9,2,3,81,57,5,24,599,110,46,31,9,2,3,81,49,0,16,566,91,39,25
2,54,3,84,56,2,18,572,141,51,24,9,2,183762,9,2,3,81,50,0,19,597,120,47,40,9,2,3,81,57,5,24,599,110,46,31
0,55,3,84,48,2,19,595,116,35,36,9,2,183762,9,2,3,84,56,2,18,572,141,51,24,9,2,3,81,50,0,19,597,120,47,40
1,56,3,84,40,0,15,636,136,31,29,9,2,183762,9,2,3,84,48,2,19,595,116,35,36,9,2,3,84,56,2,18,572,141,51,24
3,57,3,84,47,1,24,634,132,27,22,9,2,183762,9,2,3,84,40,0,15,636,136,31,29,9,2,3,84,48,2,19,595,116,35,36
0,58,3,84,44,3,12,586,132,47,38,9,2,183762,9,2,3,84,47,1,24,634,132,27,22,9,2,3,84,40,0,15,636,136,31,29
1,59,3,84,26,0,16,583,111,50,28,9,2,183762,9,2,3,84,44,3,12,586,132,47,38,9,2,3,84,47,1,24,634,132,27,22
4,60,3,84,27,1,24,578,112,49,33,9,2,183762,9,2,3,84,26,0,16,583,111,50,28,9,2,3,84,44,3,12,586,132,47,38
0,61,3,84,36,4,13,620,97,51,36,9,2,183762,9,2,3,84,27,1,24,578,112,49,33,9,2,3,84,26,0,16,583,111,50,28
0,62,3,84,24,0,12,510,90,22,22,9,2,183762,9,2,3,84,36,4,13,620,97,51,36,9,2,3,84,27,1,24,578,112,49,33
1,63,3,84,23,0,15,541,118,31,14,9,2,183762,9,2,3,84,24,0,12,510,90,22,22,9,2,3,84,36,4,13,620,97,51,36
1,64,3,84,18,1,20,586,117,41,19,9,2,183762,9,2,3,84,23,0,15,541,118,31,14,9,2,3,84,24,0,12,510,90,22,22
4,65,3,84,24,1,11,571,101,49,15,9,2,183762,9,2,3,84,18,1,20,586,117,41,19,9,2,3,84,23,0,15,541,118,31,14
1,66,3,85,26,4,17,577,134,41,22,9,2,183762,9,2,3,84,24,1,11,571,101,49,15,9,2,3,84,18,1,20,586,117,41,19
0,67,3,85,19,1,17,599,96,37,23,9,2,183762,9,2,3,85,26,4,17,577,134,41,22,9,2,3,84,24,1,11,571,101,49,15
1,68,3,85,27,0,17,540,118,36,22,9,2,183762,9,2,3,85,19,1,17,599,96,37,23,9,2,3,85,26,4,17,577,134,41,22
0,69,3,85,26,1,17,575,79,42,13,9,2,183762,9,2,3,85,27,0,17,540,118,36,22,9,2,3,85,19,1,17,599,96,37,23
5,70,3,85,27,0,17,575,135,60,28,9,2,183762,9,2,3,85,26,1,17,575,79,42,13,9,2,3,85,27,0,17,540,118,36,22
1,71,4,85,39,5,20,529,109,44,23,9,2,183762,9,2,3,85,27,0,17,575,135,60,28,9,2,3,85,26,1,17,575,79,42,13
2,72,4,88,24,1,19,562,114,43,16,9,2,183762,9,2,4,85,39,5,20,529,109,44,23,9,2,3,85,27,0,17,575,135,60,28
0,73,3,88,27,2,20,600,142,33,12,9,2,183762,9,2,4,88,24,1,19,562,114,43,16,9,2,4,85,39,5,20,529,109,44,23
0,74,3,88,26,0,34,563,99,27,10,9,2,183762,9,2,3,88,27,2,20,600,142,33,12,9,2,4,88,24,1,19,562,114,43,16
1,75,3,88,33,0,16,566,119,31,22,9,2,183762,9,2,3,88,26,0,34,563,99,27,10,9,2,3,88,27,2,20,600,142,33,12
11,76,3,88,24,1,25,571,119,40,16,9,2,183762,9,2,3,88,33,0,16,566,119,31,22,9,2,3,88,26,0,34,563,99,27,10
16,77,4,88,52,11,27,583,124,36,25,9,2,183762,9,2,3,88,24,1,25,571,119,40,16,9,2,3,88,33,0,16,566,119,31,22
43,78,4,88,51,16,19,574,91,57,36,9,2,183762,9,2,4,88,52,11,27,583,124,36,25,9,2,3,88,24,1,25,571,119,40,16
51,79,4,88,70,43,18,583,89,35,42,9,2,183762,9,2,4,88,51,16,19,574,91,57,36,9,2,4,88,52,11,27,583,124,36,25
24,80,4,88,85,51,37,613,97,50,11,9,2,183762,9,2,4,88,70,43,18,583,89,35,42,9,2,4,88,51,16,19,574,91,57,36
2,81,4,88,65,24,24,617,91,29,23,9,2,183762,9,2,4,88,85,51,37,613,97,50,11,9,2,4,88,70,43,18,583,89,35,42
2,82,4,88,33,2,19,593,118,29,16,9,2,183762,9,2,4,88,65,24,24,617,91,29,23,9,2,4,88,85,51,37,613,97,50,11
0,83,4,88,34,2,19,559,126,50,23,9,2,183762,9,2,4,88,33,2,19,593,118,29,16,9,2,4,88,65,24,24,617,91,29,23
0,84,4,90,29,0,19,592,108,35,23,9,2,183762,9,2,4,88,34,2,19,559,126,50,23,9,2,4,88,33,2,19,593,118,29,16
4,85,4,90,33,0,9,564,106,45,26,9,2,183762,9,2,4,90,29,0,19,592,108,35,23,9,2,4,88,34,2,19,559,126,50,23
1,86,5,90,32,4,19,578,103,55,24,9,2,183762,9,2,4,90,33,0,9,564,106,45,26,9,2,4,90,29,0,19,592,108,35,23
4,87,5,90,37,1,20,523,109,36,34,9,2,183762,9,2,5,90,32,4,19,578,103,55,24,9,2,4,90,33,0,9,564,106,45,26
2,88,5,90,22,4,17,576,123,29,11,9,2,183762,9,2,5,90,37,1,20,523,109,36,34,9,2,5,90,32,4,19,578,103,55,24
7,89,5,90,38,2,13,559,120,45,20,9,2,183762,9,2,5,90,22,4,17,576,123,29,11,9,2,5,90,37,1,20,523,109,36,34
3,90,5,90,37,7,12,579,115,49,28,9,2,183762,9,2,5,90,38,2,13,559,120,45,20,9,2,5,90,22,4,17,576,123,29,11
6,91,5,90,37,3,17,568,135,35,15,9,2,183762,9,2,5,90,37,7,12,579,115,49,28,9,2,5,90,38,2,13,559,120,45,20
19,92,5,90,34,6,8,541,113,30,32,9,2,183762,9,2,5,90,37,3,17,568,135,35,15,9,2,5,90,37,7,12,579,115,49,28
18,93,5,90,50,19,19,549,105,54,37,9,2,183762,9,2,5,90,34,6,8,541,113,30,32,9,2,5,90,37,3,17,568,135,35,15
1,94,5,90,55,18,24,548,127,41,33,9,2,183762,9,2,5,90,50,19,19,549,105,54,37,9,2,5,90,34,6,8,541,113,30,32
0,95,5,90,45,1,23,560,111,38,30,9,2,183762,9,2,5,90,55,18,24,548,127,41,33,9,2,5,90,50,19,19,549,105,54,37
0,96,5,93,25,0,16,598,119,47,32,9,2,183762,9,2,5,90,45,1,23,560,111,38,30,9,2,5,90,55,18,24,548,127,41,33
0,97,5,93,35,0,20,611,128,57,26,9,2,183762,9,2,5,93,25,0,16,598,119,47,32,9,2,5,90,45,1,23,560,111,38,30
0,98,5,93,47,0,23,548,148,53,43,9,2,183762,9,2,5,93,35,0,20,611,128,57,26,9,2,5,93,25,0,16,598,119,47,32
0,99,5,93,54,0,25,560,138,58,39,9,2,183762,9,2,5,93,47,0,23,548,148,53,43,9,2,5,93,35,0,20,611,128,57,26
0,100,5,93,39,0,24,568,146,47,31,9,2,183762,9,2,5,93,54,0,25,560,138,58,39,9,2,5,93,47,0,23,548,148,53,43
4,101,5,93,45,0,23,584,164,45,36,9,2,183762,9,2,5,93,39,0,24,568,146,47,31,9,2,5,93,54,0,25,560,138,58,39
0,102,5,91,48,4,17,560,175,43,23,9,2,183762,9,2,5,93,45,0,23,584,164,45,36,9,2,5,93,39,0,24,568,146,47,31
1,103,5,91,44,0,21,605,154,37,28,9,2,183762,9,2,5,91,48,4,17,560,175,43,23,9,2,5,93,45,0,23,584,164,45,36
2,104,4,91,54,1,41,604,147,55,21,9,2,183762,9,2,5,91,44,0,21,605,154,37,28,9,2,5,91,48,4,17,560,175,43,23
4,105,4,91,43,2,32,622,161,38,27,9,2,183762,9,2,4,91,54,1,41,604,147,55,21,9,2,5,91,44,0,21,605,154,37,28
3,106,4,91,49,4,41,614,135,77,29,9,2,183762,9,2,4,91,43,2,32,622,161,38,27,9,2,4,91,54,1,41,604,147,55,21
8,107,4,91,49,3,58,589,173,50,31,9,2,183762,9,2,4,91,49,4,41,614,135,77,29,9,2,4,91,43,2,32,622,161,38,27
5,108,4,93,48,8,53,635,164,63,39,9,2,183762,9,2,4,91,49,3,58,589,173,50,31,9,2,4,91,49,4,41,614,135,77,29
0,109,4,93,55,5,38,633,177,62,42,9,2,183762,9,2,4,93,48,8,53,635,164,63,39,9,2,4,91,49,3,58,589,173,50,31
5,110,4,93,51,0,39,578,168,46,39,9,2,183762,9,2,4,93,55,5,38,633,177,62,42,9,2,4,93,48,8,53,635,164,63,39
1,111,4,93,73,5,25,574,168,61,38,9,2,183762,9,2,4,93,51,0,39,578,168,46,39,9,2,4,93,55,5,38,633,177,62,42
1,112,4,93,44,1,17,598,163,40,32,9,2,183762,9,2,4,93,73,5,25,574,168,61,38,9,2,4,93,51,0,39,578,168,46,39
4,113,4,93,41,1,16,641,178,65,31,9,2,183762,9,2,4,93,44,1,17,598,163,40,32,9,2,4,93,73,5,25,574,168,61,38
3,114,4,95,48,4,16,627,177,39,24,9,2,183762,9,2,4,93,41,1,16,641,178,65,31,9,2,4,93,44,1,17,598,163,40,32
0,115,4,95,50,3,24,634,151,65,38,9,2,183762,9,2,4,95,48,4,16,627,177,39,24,9,2,4,93,41,1,16,641,178,65,31
7,116,4,95,41,0,11,651,149,40,33,9,2,183762,9,2,4,95,50,3,24,634,151,65,38,9,2,4,95,48,4,16,627,177,39,24
1,117,4,95,44,7,12,615,145,35,25,9,2,183762,9,2,4,95,41,0,11,651,149,40,33,9,2,4,95,50,3,24,634,151,65,38
0,118,4,95,33,1,18,612,145,42,28,9,2,183762,9,2,4,95,44,7,12,615,145,35,25,9,2,4,95,41,0,11,651,149,40,33
0,119,4,95,31,0,24,605,155,51,37,9,2,183762,9,2,4,95,33,1,18,612,145,42,28,9,2,4,95,44,7,12,615,145,35,25
2,120,4,101,26,0,13,589,151,58,28,9,2,183762,9,2,4,95,31,0,24,605,155,51,37,9,2,4,95,33,1,18,612,145,42,28
1,121,4,101,28,2,15,568,125,59,46,9,2,183762,9,2,4,101,26,0,13,589,151,58,28,9,2,4,95,31,0,24,605,155,51,37
2,122,4,101,37,1,14,611,164,51,35,9,2,183762,9,2,4,101,28,2,15,568,125,59,46,9,2,4,101,26,0,13,589,151,58,28
3,123,4,101,43,2,18,597,142,52,32,9,2,183762,9,2,4,101,37,1,14,611,164,51,35,9,2,4,101,28,2,15,568,125,59,46
0,124,4,101,47,3,13,601,150,61,33,9,2,183762,9,2,4,101,43,2,18,597,142,52,32,9,2,4,101,37,1,14,611,164,51,35
3,125,4,101,33,0,17,572,136,51,41,9,2,183762,9,2,4,101,47,3,13,601,150,61,33,9,2,4,101,43,2,18,597,142,52,32
0,126,4,103,50,3,24,632,135,42,24,9,2,183762,9,2,4,101,33,0,17,572,136,51,41,9,2,4,101,47,3,13,601,150,61,33
0,127,3,103,39,0,18,592,123,41,24,9,2,183762,9,2,4,103,50,3,24,632,135,42,24,9,2,4,101,33,0,17,572,136,51,41
6,128,3,103,38,0,29,618,111,57,40,9,2,183762,9,2,3,103,39,0,18,592,123,41,24,9,2,4,103,50,3,24,632,135,42,24
4,129,3,103,52,6,27,617,123,50,15,9,2,183762,9,2,3,103,38,0,29,618,111,57,40,9,2,3,103,39,0,18,592,123,41,24
0,130,3,103,50,4,23,619,107,33,28,9,2,183762,9,2,3,103,52,6,27,617,123,50,15,9,2,3,103,38,0,29,618,111,57,40
1,131,3,103,42,0,11,610,93,56,35,9,2,183762,9,2,3,103,50,4,23,619,107,33,28,9,2,3,103,52,6,27,617,123,50,15
1,132,3,106,37,1,14,596,116,43,25,9,2,183762,9,2,3,103,42,0,11,610,93,56,35,9,2,3,103,50,4,23,619,107,33,28
4,133,3,106,56,1,19,606,93,24,27,9,2,183762,9,2,3,106,37,1,14,596,116,43,25,9,2,3,103,42,0,11,610,93,56,35
5,134,3,106,42,4,16,585,113,31,26,9,2,183762,9,2,3,106,56,1,19,606,93,24,27,9,2,3,106,37,1,14,596,116,43,25
0,135,3,106,27,5,12,617,112,40,21,9,2,183762,9,2,3,106,42,4,16,585,113,31,26,9,2,3,106,56,1,19,606,93,24,27
0,136,3,106,26,0,6,622,118,27,22,9,2,183762,9,2,3,106,27,5,12,617,112,40,21,9,2,3,106,42,4,16,585,113,31,26
0,137,3,106,23,0,13,610,97,40,24,9,2,183762,9,2,3,106,26,0,6,622,118,27,22,9,2,3,106,27,5,12,617,112,40,21
0,138,3,106,19,0,13,564,125,34,32,9,2,183762,9,2,3,106,23,0,13,610,97,40,24,9,2,3,106,26,0,6,622,118,27,22
0,139,3,106,23,0,3,573,88,37,17,9,2,183762,9,2,3,106,19,0,13,564,125,34,32,9,2,3,106,23,0,13,610,97,40,24
0,140,3,106,18,0,7,567,110,22,21,9,2,183762,9,2,3,106,23,0,3,573,88,37,17,9,2,3,106,19,0,13,564,125,34,32
0,141,3,106,17,0,7,571,106,23,11,9,2,183762,9,2,3,106,18,0,7,567,110,22,21,9,2,3,106,23,0,3,573,88,37,17
2,142,3,106,17,0,4,529,89,29,24,9,2,183762,9,2,3,106,17,0,7,571,106,23,11,9,2,3,106,18,0,7,567,110,22,21
0,143,3,110,17,2,6,513,89,33,14,9,2,183762,9,2,3,106,17,0,4,529,89,29,24,9,2,3,106,17,0,7,571,106,23,11
0,144,3,110,15,0,6,537,89,18,21,9,2,183762,9,2,3,110,17,2,6,513,89,33,14,9,2,3,106,17,0,4,529,89,29,24
0,5,3,96,1,0,0,145,6,0,1,10,3,30295,10,3,3,94,0,0,2,147,3,1,1,10,3,3,94,1,0,2,142,6,0,1
0,6,3,99,0,0,1,125,6,0,0,10,3,30295,10,3,3,96,1,0,0,145,6,0,1,10,3,3,94,0,0,2,147,3,1,1
0,7,3,99,0,0,0,107,22,2,4,10,3,30295,10,3,3,99,0,0,1,125,6,0,0,10,3,3,96,1,0,0,145,6,0,1
0,8,3,99,0,0,0,114,7,5,0,10,3,30295,10,3,3,99,0,0,0,107,22,2,4,10,3,3,99,0,0,1,125,6,0,0
0,9,3,99,0,0,2,95,1,3,1,10,3,30295,10,3,3,99,0,0,0,114,7,5,0,10,3,3,99,0,0,0,107,22,2,4
0,10,3,99,1,0,0,81,11,0,0,10,3,30295,10,3,3,99,0,0,2,95,1,3,1,10,3,3,99,0,0,0,114,7,5,0
0,11,3,99,0,0,1,116,4,0,0,10,3,30295,10,3,3,99,1,0,0,81,11,0,0,10,3,3,99,0,0,2,95,1,3,1
0,12,3,101,0,0,1,113,4,1,0,10,3,30295,10,3,3,99,0,0,1,116,4,0,0,10,3,3,99,1,0,0,81,11,0,0
1,13,3,101,0,0,0,81,3,1,5,10,3,30295,10,3,3,101,0,0,1,113,4,1,0,10,3,3,99,0,0,1,116,4,0,0
0,14,3,101,3,1,1,86,3,0,0,10,3,30295,10,3,3,101,0,0,0,81,3,1,5,10,3,3,101,0,0,1,113,4,1,0
0,15,3,101,0,0,0,137,6,0,0,10,3,30295,10,3,3,101,3,1,1,86,3,0,0,10,3,3,101,0,0,0,81,3,1,5
0,16,3,101,0,0,0,106,14,0,0,10,3,30295,10,3,3,101,0,0,0,137,6,0,0,10,3,3,101,3,1,1,86,3,0,0
0,17,3,101,0,0,0,61,2,0,0,10,3,30295,10,3,3,101,0,0,0,106,14,0,0,10,3,3,101,0,0,0,137,6,0,0
0,18,3,101,0,0,1,71,14,0,0,10,3,30295,10,3,3,101,0,0,0,61,2,0,0,10,3,3,101,0,0,0,106,14,0,0
0,19,3,101,0,0,0,78,6,1,1,10,3,30295,10,3,3,101,0,0,1,71,14,0,0,10,3,3,101,0,0,0,61,2,0,0
0,20,3,101,1,0,0,48,18,0,1,10,3,30295,10,3,3,101,0,0,0,78,6,1,1,10,3,3,101,0,0,1,71,14,0,0
0,21,3,101,0,0,0,47,4,0,1,10,3,30295,10,3,3,101,1,0,0,48,18,0,1,10,3,3,101,0,0,0,78,6,1,1
0,22,3,101,0,0,0,28,0,3,0,10,3,30295,10,3,3,101,0,0,0,47,4,0,1,10,3,3,101,1,0,0,48,18,0,1
0,23,3,101,0,0,0,59,3,1,0,10,3,30295,10,3,3,101,0,0,0,28,0,3,0,10,3,3,101,0,0,0,47,4,0,1
0,24,3,103,0,0,0,22,4,2,5,10,3,30295,10,3,3,101,0,0,0,59,3,1,0,10,3,3,101,0,0,0,28,0,3,0
0,25,3,103,0,0,0,27,0,0,0,10,3,30295,10,3,3,103,0,0,0,22,4,2,5,10,3,3,101,0,0,0,59,3,1,0
0,26,3,103,0,0,0,18,4,1,1,10,3,30295,10,3,3,103,0,0,0,27,0,0,0,10,3,3,103,0,0,0,22,4,2,5
1,27,3,103,0,0,0,24,19,0,0,10,3,30295,10,3,3,103,0,0,0,18,4,1,1,10,3,3,103,0,0,0,27,0,0,0
0,28,3,103,2,1,0,63,4,0,0,10,3,30295,10,3,3,103,0,0,0,24,19,0,0,10,3,3,103,0,0,0,18,4,1,1
0,29,3,103,0,0,0,28,0,0,0,10,3,30295,10,3,3,103,2,1,0,63,4,0,0,10,3,3,103,0,0,0,24,19,0,0
0,30,3,103,0,0,2,45,5,0,0,10,3,30295,10,3,3,103,0,0,0,28,0,0,0,10,3,3,103,2,1,0,63,4,0,0
0,31,3,103,0,0,1,51,3,0,5,10,3,30295,10,3,3,103,0,0,2,45,5,0,0,10,3,3,103,0,0,0,28,0,0,0
0,32,3,104,0,0,0,26,3,2,0,10,3,30295,10,3,3,103,0,0,1,51,3,0,5,10,3,3,103,0,0,2,45,5,0,0
0,33,3,104,0,0,0,66,6,3,0,10,3,30295,10,3,3,104,0,0,0,26,3,2,0,10,3,3,103,0,0,1,51,3,0,5
0,34,3,104,0,0,0,62,4,0,0,10,3,30295,10,3,3,104,0,0,0,66,6,3,0,10,3,3,104,0,0,0,26,3,2,0
0,35,3,104,0,0,0,38,5,0,0,10,3,30295,10,3,3,104,0,0,0,62,4,0,0,10,3,3,104,0,0,0,66,6,3,0
0,36,3,104,0,0,0,60,2,0,1,10,3,30295,10,3,3,104,0,0,0,38,5,0,0,10,3,3,104,0,0,0,62,4,0,0
1,37,3,104,0,0,2,57,7,0,0,10,3,30295,10,3,3,104,0,0,0,60,2,0,1,10,3,3,104,0,0,0,38,5,0,0
0,38,3,99,2,1,0,71,5,0,0,10,3,30295,10,3,3,104,0,0,2,57,7,0,0,10,3,3,104,0,0,0,60,2,0,1
0,39,3,99,0,0,0,64,5,1,2,10,3,30295,10,3,3,99,2,1,0,71,5,0,0,10,3,3,104,0,0,2,57,7,0,0
0,40,3,99,0,0,2,56,5,3,5,10,3,30295,10,3,3,99,0,0,0,64,5,1,2,10,3,3,99,2,1,0,71,5,0,0
0,41,3,99,0,0,1,78,10,0,0,10,3,30295,10,3,3,99,0,0,2,56,5,3,5,10,3,3,99,0,0,0,64,5,1,2
0,42,3,87,2,0,2,131,8,7,2,10,3,30295,10,3,3,99,0,0,1,78,10,0,0,10,3,3,99,0,0,2,56,5,3,5
1,43,3,87,2,0,0,141,8,0,3,10,2,30295,10,3,3,87,2,0,2,131,8,7,2,10,3,3,99,0,0,1,78,10,0,0
0,44,3,87,2,1,1,120,9,3,1,10,2,30295,10,2,3,87,2,0,0,141,8,0,3,10,3,3,87,2,0,2,131,8,7,2
0,45,3,87,1,0,1,181,14,5,6,10,2,30295,10,2,3,87,2,1,1,120,9,3,1,10,2,3,87,2,0,0,141,8,0,3
0,46,3,87,3,0,1,174,9,2,1,10,2,30295,10,2,3,87,1,0,1,181,14,5,6,10,2,3,87,2,1,1,120,9,3,1
4,47,3,87,6,0,2,177,22,1,4,10,2,30295,10,2,3,87,3,0,1,174,9,2,1,10,2,3,87,1,0,1,181,14,5,6
3,48,3,81,8,4,0,167,13,3,6,10,2,30295,10,2,3,87,6,0,2,177,22,1,4,10,2,3,87,3,0,1,174,9,2,1
1,49,3,81,13,3,1,158,11,6,5,10,2,30295,10,2,3,81,8,4,0,167,13,3,6,10,2,3,87,6,0,2,177,22,1,4
2,50,3,81,2,1,4,171,11,1,8,10,2,30295,10,2,3,81,13,3,1,158,11,6,5,10,2,3,81,8,4,0,167,13,3,6
4,51,3,81,6,2,3,168,18,4,2,10,2,30295,10,2,3,81,2,1,4,171,11,1,8,10,2,3,81,13,3,1,158,11,6,5
7,52,3,81,4,4,4,197,4,2,0,10,2,30295,10,2,3,81,6,2,3,168,18,4,2,10,2,3,81,2,1,4,171,11,1,8
5,53,3,81,12,7,9,182,6,1,3,10,2,30295,10,2,3,81,4,4,4,197,4,2,0,10,2,3,81,6,2,3,168,18,4,2
5,54,3,84,9,5,4,176,9,4,4,10,2,30295,10,2,3,81,12,7,9,182,6,1,3,10,2,3,81,4,4,4,197,4,2,0
1,55,3,84,10,5,3,165,21,5,3,10,2,30295,10,2,3,84,9,5,4,176,9,4,4,10,2,3,81,12,7,9,182,6,1,3
0,56,3,84,5,1,1,177,8,3,2,10,2,30295,10,2,3,84,10,5,3,165,21,5,3,10,2,3,84,9,5,4,176,9,4,4
4,57,3,84,0,0,0,162,6,3,1,10,2,30295,10,2,3,84,5,1,1,177,8,3,2,10,2,3,84,10,5,3,165,21,5,3
2,58,3,84,7,4,7,189,5,3,2,10,2,30295,10,2,3,84,0,0,0,162,6,3,1,10,2,3,84,5,1,1,177,8,3,2
4,59,3,84,4,2,4,160,14,0,2,10,2,30295,10,2,3,84,7,4,7,189,5,3,2,10,2,3,84,0,0,0,162,6,3,1
3,60,3,84,7,4,1,162,7,2,0,10,2,30295,10,2,3,84,4,2,4,160,14,0,2,10,2,3,84,7,4,7,189,5,3,2
5,61,3,84,4,3,1,187,13,1,1,10,2,30295,10,2,3,84,7,4,1,162,7,2,0,10,2,3,84,4,2,4,160,14,0,2
0,62,3,84,9,5,2,197,7,2,3,10,2,30295,10,2,3,84,4,3,1,187,13,1,1,10,2,3,84,7,4,1,162,7,2,0
2,63,3,84,2,0,2,152,8,1,1,10,2,30295,10,2,3,84,9,5,2,197,7,2,3,10,2,3,84,4,3,1,187,13,1,1
0,64,3,84,6,2,3,173,5,3,0,10,2,30295,10,2,3,84,2,0,2,152,8,1,1,10,2,3,84,9,5,2,197,7,2,3
0,65,3,84,2,0,3,173,11,2,4,10,2,30295,10,2,3,84,6,2,3,173,5,3,0,10,2,3,84,2,0,2,152,8,1,1
0,66,3,85,2,0,1,190,5,4,1,10,2,30295,10,2,3,84,2,0,3,173,11,2,4,10,2,3,84,6,2,3,173,5,3,0
