out,in_time,in_temperature_0,in_pm25_0,in_totalOrders_0,in_gap_0,in_ordersAsDest_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_area_0,in_weather_0,in_poiCount,in_area_1,in_weather_1,in_temperature_1,in_pm25_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_area_2,in_weather_2,in_temperature_2,in_pm25_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2
43,71,6,55,111,29,79,944,205,45,42,20,4,238210,20,4,6,55,104,37,103,906,210,38,26,20,4,6,55,129,39,81,956,234,60,38
23,72,6,58,139,43,59,920,238,53,28,20,4,238210,20,4,6,55,111,29,79,944,205,45,42,20,4,6,55,104,37,103,906,210,38,26
1,73,6,58,102,23,100,977,215,50,36,20,4,238210,20,4,6,58,139,43,59,920,238,53,28,20,4,6,55,111,29,79,944,205,45,42
11,77,6,58,109,4,72,983,196,50,41,20,4,238210,20,4,6,58,105,5,66,948,233,63,34,20,4,6,58,95,8,71,989,171,64,45
5,78,6,53,94,11,64,933,189,66,52,20,4,238210,20,4,6,58,109,4,72,983,196,50,41,20,4,6,58,105,5,66,948,233,63,34
13,79,6,53,119,5,75,881,194,60,19,20,4,238210,20,4,6,53,94,11,64,933,189,66,52,20,4,6,58,109,4,72,983,196,50,41
11,80,6,53,131,13,73,975,221,63,39,20,4,238210,20,4,6,53,119,5,75,881,194,60,19,20,4,6,53,94,11,64,933,189,66,52
6,81,6,53,111,11,74,1008,175,49,39,20,4,238210,20,4,6,53,131,13,73,975,221,63,39,20,4,6,53,119,5,75,881,194,60,19
16,82,6,53,99,6,99,1011,190,52,34,20,4,238210,20,4,6,53,111,11,74,1008,175,49,39,20,4,6,53,131,13,73,975,221,63,39
15,83,6,53,122,16,101,957,194,46,32,20,4,238210,20,4,6,53,99,6,99,1011,190,52,34,20,4,6,53,111,11,74,1008,175,49,39
8,84,6,51,130,15,93,911,206,50,27,20,4,238210,20,4,6,53,122,16,101,957,194,46,32,20,4,6,53,99,6,99,1011,190,52,34
2,85,6,51,121,8,88,923,174,63,40,20,4,238210,20,4,6,51,130,15,93,911,206,50,27,20,4,6,53,122,16,101,957,194,46,32
3,86,6,51,110,2,98,1053,202,50,22,20,4,238210,20,4,6,51,121,8,88,923,174,63,40,20,4,6,51,130,15,93,911,206,50,27
3,87,6,51,88,3,71,1012,191,53,34,20,4,238210,20,4,6,51,110,2,98,1053,202,50,22,20,4,6,51,121,8,88,923,174,63,40
3,88,6,51,106,3,71,963,213,44,33,20,4,238210,20,4,6,51,88,3,71,1012,191,53,34,20,4,6,51,110,2,98,1053,202,50,22
2,89,6,51,90,3,96,981,217,56,32,20,4,238210,20,4,6,51,106,3,71,963,213,44,33,20,4,6,51,88,3,71,1012,191,53,34
2,90,6,50,100,2,94,970,204,45,46,20,4,238210,20,4,6,51,90,3,96,981,217,56,32,20,4,6,51,106,3,71,963,213,44,33
7,91,6,50,96,2,64,894,218,53,28,20,4,238210,20,4,6,50,100,2,94,970,204,45,46,20,4,6,51,90,3,96,981,217,56,32
4,92,6,50,105,7,85,918,184,66,40,20,4,238210,20,4,6,50,96,2,64,894,218,53,28,20,4,6,50,100,2,94,970,204,45,46
4,93,6,50,99,4,76,934,183,37,40,20,4,238210,20,4,6,50,105,7,85,918,184,66,40,20,4,6,50,96,2,64,894,218,53,28
2,94,6,50,108,4,73,944,238,70,36,20,4,238210,20,4,6,50,99,4,76,934,183,37,40,20,4,6,50,105,7,85,918,184,66,40
1,95,6,50,90,2,102,923,223,70,48,20,4,238210,20,4,6,50,108,4,73,944,238,70,36,20,4,6,50,99,4,76,934,183,37,40
0,96,6,48,92,1,86,988,188,50,23,20,4,238210,20,4,6,50,90,2,102,923,223,70,48,20,4,6,50,108,4,73,944,238,70,36
2,97,6,48,89,0,94,977,225,32,36,20,4,238210,20,4,6,48,92,1,86,988,188,50,23,20,4,6,50,90,2,102,923,223,70,48
1,98,6,48,87,2,71,970,192,52,50,20,4,238210,20,4,6,48,89,0,94,977,225,32,36,20,4,6,48,92,1,86,988,188,50,23
2,102,6,52,113,1,56,1046,215,75,56,20,4,238210,20,4,6,48,118,4,67,999,215,56,58,20,4,6,48,117,6,84,1020,240,63,46
5,103,6,52,110,2,62,965,246,51,57,20,4,238210,20,4,6,52,113,1,56,1046,215,75,56,20,4,6,48,118,4,67,999,215,56,58
3,104,6,52,118,5,66,974,239,70,46,20,4,238210,20,4,6,52,110,2,62,965,246,51,57,20,4,6,52,113,1,56,1046,215,75,56
3,105,6,52,123,3,63,977,271,68,45,20,4,238210,20,4,6,52,118,5,66,974,239,70,46,20,4,6,52,110,2,62,965,246,51,57
2,106,6,52,113,3,65,968,283,51,51,20,4,238210,20,4,6,52,123,3,63,977,271,68,45,20,4,6,52,118,5,66,974,239,70,46
3,110,5,67,126,2,85,951,228,56,50,20,4,238210,20,4,6,67,140,3,68,987,248,75,43,20,4,6,67,139,1,72,971,262,80,43
3,111,5,67,139,3,56,980,277,92,32,20,4,238210,20,4,5,67,126,2,85,951,228,56,50,20,4,6,67,140,3,68,987,248,75,43
6,112,5,67,120,3,66,913,279,39,44,20,4,238210,20,4,5,67,139,3,56,980,277,92,32,20,4,5,67,126,2,85,951,228,56,50
1,113,5,67,131,6,54,938,232,61,33,20,4,238210,20,4,5,67,120,3,66,913,279,39,44,20,4,5,67,139,3,56,980,277,92,32
5,114,5,85,97,1,43,1009,283,79,34,20,4,238210,20,4,5,67,131,6,54,938,232,61,33,20,4,5,67,120,3,66,913,279,39,44
0,115,5,85,109,5,64,1017,255,63,43,20,4,238210,20,4,5,85,97,1,43,1009,283,79,34,20,4,5,67,131,6,54,938,232,61,33
2,116,5,85,90,0,49,1004,216,67,54,20,4,238210,20,4,5,85,109,5,64,1017,255,63,43,20,4,5,85,97,1,43,1009,283,79,34
1,117,5,85,90,2,47,975,198,62,38,20,4,238210,20,4,5,85,90,0,49,1004,216,67,54,20,4,5,85,109,5,64,1017,255,63,43
3,118,5,85,70,1,53,1017,235,54,43,20,4,238210,20,4,5,85,90,2,47,975,198,62,38,20,4,5,85,90,0,49,1004,216,67,54
2,119,5,85,71,3,43,978,258,59,50,20,4,238210,20,4,5,85,70,1,53,1017,235,54,43,20,4,5,85,90,2,47,975,198,62,38
1,125,4,106,69,1,70,952,209,66,29,20,2,238210,20,2,4,106,86,1,63,987,215,52,41,20,4,4,106,99,2,81,1041,212,67,38
1,126,4,102,71,1,50,958,192,49,33,20,2,238210,20,2,4,106,69,1,70,952,209,66,29,20,2,4,106,86,1,63,987,215,52,41
3,127,4,102,75,1,73,1013,178,45,32,20,2,238210,20,2,4,102,71,1,50,958,192,49,33,20,2,4,106,69,1,70,952,209,66,29
2,128,3,102,100,3,104,959,155,43,35,20,2,238210,20,2,4,102,75,1,73,1013,178,45,32,20,2,4,102,71,1,50,958,192,49,33
3,129,3,102,105,2,79,992,154,66,24,20,2,238210,20,2,3,102,100,3,104,959,155,43,35,20,2,4,102,75,1,73,1013,178,45,32
0,130,3,102,82,3,72,961,168,61,32,20,2,238210,20,2,3,102,105,2,79,992,154,66,24,20,2,3,102,100,3,104,959,155,43,35
2,131,3,102,88,0,59,990,188,39,46,20,2,238210,20,2,3,102,82,3,72,961,168,61,32,20,2,3,102,105,2,79,992,154,66,24
3,132,3,96,71,2,43,1016,167,38,27,20,2,238210,20,2,3,102,88,0,59,990,188,39,46,20,2,3,102,82,3,72,961,168,61,32
4,133,3,96,72,3,47,941,187,47,32,20,2,238210,20,2,3,96,71,2,43,1016,167,38,27,20,2,3,102,88,0,59,990,188,39,46
5,134,3,96,66,4,48,981,163,51,34,20,3,238210,20,2,3,96,72,3,47,941,187,47,32,20,2,3,96,71,2,43,1016,167,38,27
2,135,3,96,58,5,41,1001,164,33,37,20,3,238210,20,3,3,96,66,4,48,981,163,51,34,20,2,3,96,72,3,47,941,187,47,32
0,136,3,96,59,2,49,1007,153,27,17,20,3,238210,20,3,3,96,58,5,41,1001,164,33,37,20,3,3,96,66,4,48,981,163,51,34
1,137,4,96,57,0,49,866,178,54,22,20,3,238210,20,3,3,96,59,2,49,1007,153,27,17,20,3,3,96,58,5,41,1001,164,33,37
3,138,4,96,44,1,33,874,141,39,21,20,3,238210,20,3,4,96,57,0,49,866,178,54,22,20,3,3,96,59,2,49,1007,153,27,17
1,139,4,96,48,3,22,887,121,49,25,20,3,238210,20,3,4,96,44,1,33,874,141,39,21,20,3,4,96,57,0,49,866,178,54,22
5,140,3,96,34,1,29,922,121,28,31,20,3,238210,20,3,4,96,48,3,22,887,121,49,25,20,3,4,96,44,1,33,874,141,39,21
0,141,3,96,45,5,23,855,139,36,24,20,3,238210,20,3,3,96,34,1,29,922,121,28,31,20,3,4,96,48,3,22,887,121,49,25
1,142,3,96,25,0,22,858,104,34,16,20,3,238210,20,3,3,96,45,5,23,855,139,36,24,20,3,3,96,34,1,29,922,121,28,31
6,143,3,91,24,1,26,793,107,38,21,20,3,238210,20,3,3,96,25,0,22,858,104,34,16,20,3,3,96,45,5,23,855,139,36,24
0,144,3,88,35,6,25,809,110,43,18,20,3,238210,20,3,3,91,24,1,26,793,107,38,21,20,3,3,96,25,0,22,858,104,34,16
0,5,7,105,18,1,11,537,47,22,24,21,4,285105,21,4,7,105,14,0,7,634,62,30,6,21,4,7,105,16,0,6,565,76,23,18
0,6,7,112,11,0,6,557,51,10,9,21,4,285105,21,4,7,105,18,1,11,537,47,22,24,21,4,7,105,14,0,7,634,62,30,6
0,7,7,112,7,0,7,473,66,18,21,21,4,285105,21,4,7,112,11,0,6,557,51,10,9,21,4,7,105,18,1,11,537,47,22,24
0,8,7,112,15,0,14,504,47,20,8,21,4,285105,21,4,7,112,7,0,7,473,66,18,21,21,4,7,112,11,0,6,557,51,10,9
0,9,7,112,10,0,14,443,54,15,16,21,4,285105,21,4,7,112,15,0,14,504,47,20,8,21,4,7,112,7,0,7,473,66,18,21
2,10,7,112,16,0,6,473,41,23,18,21,4,285105,21,4,7,112,10,0,14,443,54,15,16,21,4,7,112,15,0,14,504,47,20,8
0,11,7,112,26,2,5,438,68,11,17,21,4,285105,21,4,7,112,16,0,6,473,41,23,18,21,4,7,112,10,0,14,443,54,15,16
1,12,7,118,18,0,9,477,50,21,21,21,4,285105,21,4,7,112,26,2,5,438,68,11,17,21,4,7,112,16,0,6,473,41,23,18
0,13,7,118,4,1,12,420,45,20,23,21,4,285105,21,4,7,118,18,0,9,477,50,21,21,21,4,7,112,26,2,5,438,68,11,17
0,14,7,118,4,0,7,452,75,17,18,21,4,285105,21,4,7,118,4,1,12,420,45,20,23,21,4,7,118,18,0,9,477,50,21,21
0,15,7,118,3,0,4,390,45,15,13,21,4,285105,21,4,7,118,4,0,7,452,75,17,18,21,4,7,118,4,1,12,420,45,20,23
0,16,6,118,2,0,2,393,40,20,12,21,4,285105,21,4,7,118,3,0,4,390,45,15,13,21,4,7,118,4,0,7,452,75,17,18
1,17,6,118,0,0,0,417,31,15,13,21,4,285105,21,4,6,118,2,0,2,393,40,20,12,21,4,7,118,3,0,4,390,45,15,13
3,18,6,115,6,1,3,327,53,0,7,21,4,285105,21,4,6,118,0,0,0,417,31,15,13,21,4,6,118,2,0,2,393,40,20,12
5,19,6,115,6,3,3,388,31,15,5,21,4,285105,21,4,6,115,6,1,3,327,53,0,7,21,4,6,118,0,0,0,417,31,15,13
1,20,6,115,8,5,3,332,31,9,7,21,4,285105,21,4,6,115,6,3,3,388,31,15,5,21,4,6,115,6,1,3,327,53,0,7
0,21,6,115,6,1,0,289,41,10,20,21,4,285105,21,4,6,115,8,5,3,332,31,9,7,21,4,6,115,6,3,3,388,31,15,5
4,22,6,115,3,0,2,308,32,3,7,21,4,285105,21,4,6,115,6,1,0,289,41,10,20,21,4,6,115,8,5,3,332,31,9,7
1,23,6,115,6,4,3,239,38,5,3,21,4,285105,21,4,6,115,3,0,2,308,32,3,7,21,4,6,115,6,1,0,289,41,10,20
1,24,6,117,6,1,1,304,28,5,6,21,4,285105,21,4,6,115,6,4,3,239,38,5,3,21,4,6,115,3,0,2,308,32,3,7
0,25,6,117,5,1,2,275,41,16,12,21,4,285105,21,4,6,117,6,1,1,304,28,5,6,21,4,6,115,6,4,3,239,38,5,3
0,26,6,117,1,0,1,228,27,7,10,21,4,285105,21,4,6,117,5,1,2,275,41,16,12,21,4,6,117,6,1,1,304,28,5,6
0,27,6,117,1,0,2,220,41,9,12,21,4,285105,21,4,6,117,1,0,1,228,27,7,10,21,4,6,117,5,1,2,275,41,16,12
0,28,6,117,0,0,1,297,17,9,3,21,4,285105,21,4,6,117,1,0,2,220,41,9,12,21,4,6,117,1,0,1,228,27,7,10
0,29,6,117,3,0,3,269,35,5,7,21,4,285105,21,4,6,117,0,0,1,297,17,9,3,21,4,6,117,1,0,2,220,41,9,12
0,30,6,117,0,0,2,225,21,3,2,21,4,285105,21,4,6,117,3,0,3,269,35,5,7,21,4,6,117,0,0,1,297,17,9,3
0,31,6,110,2,0,1,236,32,9,5,21,4,285105,21,4,6,117,0,0,2,225,21,3,2,21,4,6,117,3,0,3,269,35,5,7
0,32,6,110,2,0,2,266,33,9,14,21,4,285105,21,4,6,110,2,0,1,236,32,9,5,21,4,6,117,0,0,2,225,21,3,2
0,33,6,110,1,0,0,296,28,14,17,21,4,285105,21,4,6,110,2,0,2,266,33,9,14,21,4,6,110,2,0,1,236,32,9,5
1,34,6,110,5,0,0,261,23,4,2,21,4,285105,21,4,6,110,1,0,0,296,28,14,17,21,4,6,110,2,0,2,266,33,9,14
7,35,6,110,2,1,2,358,45,13,8,21,4,285105,21,4,6,110,5,0,0,261,23,4,2,21,4,6,110,1,0,0,296,28,14,17
4,36,6,110,10,7,2,304,40,11,14,21,4,285105,21,4,6,110,2,1,2,358,45,13,8,21,4,6,110,5,0,0,261,23,4,2
2,37,6,102,5,4,3,396,27,17,16,21,4,285105,21,4,6,110,10,7,2,304,40,11,14,21,4,6,110,2,1,2,358,45,13,8
0,38,6,102,9,2,2,343,22,10,3,21,4,285105,21,4,6,102,5,4,3,396,27,17,16,21,4,6,110,10,7,2,304,40,11,14
3,39,6,102,7,0,1,403,21,4,5,21,4,285105,21,4,6,102,9,2,2,343,22,10,3,21,4,6,102,5,4,3,396,27,17,16
1,40,6,102,11,3,4,410,51,8,6,21,4,285105,21,4,6,102,7,0,1,403,21,4,5,21,4,6,102,9,2,2,343,22,10,3
2,41,6,102,13,1,3,384,43,9,11,21,4,285105,21,4,6,102,11,3,4,410,51,8,6,21,4,6,102,7,0,1,403,21,4,5
1,42,6,102,24,2,5,433,64,25,16,21,4,285105,21,4,6,102,13,1,3,384,43,9,11,21,4,6,102,11,3,4,410,51,8,6
1,43,6,104,22,1,13,506,46,20,18,21,4,285105,21,4,6,102,24,2,5,433,64,25,16,21,4,6,102,13,1,3,384,43,9,11
1,44,6,104,34,1,7,579,71,9,9,21,8,285105,21,4,6,104,22,1,13,506,46,20,18,21,4,6,102,24,2,5,433,64,25,16
6,45,6,104,42,1,16,634,67,16,13,21,8,285105,21,8,6,104,34,1,7,579,71,9,9,21,4,6,104,22,1,13,506,46,20,18
1,46,6,104,60,6,13,591,93,35,15,21,8,285105,21,8,6,104,42,1,16,634,67,16,13,21,8,6,104,34,1,7,579,71,9,9
3,47,6,104,59,1,22,710,109,26,13,21,8,285105,21,8,6,104,60,6,13,591,93,35,15,21,8,6,104,42,1,16,634,67,16,13
0,48,6,97,85,3,11,675,97,19,29,21,8,285105,21,8,6,104,59,1,22,710,109,26,13,21,8,6,104,60,6,13,591,93,35,15
0,49,6,97,73,0,33,716,121,48,16,21,8,285105,21,8,6,97,85,3,11,675,97,19,29,21,8,6,104,59,1,22,710,109,26,13
4,53,6,97,138,2,35,783,127,51,46,21,4,285105,21,4,6,97,95,0,40,772,127,52,34,21,8,6,97,111,1,39,778,114,34,32
0,54,6,93,138,4,44,782,152,49,39,21,4,285105,21,4,6,97,138,2,35,783,127,51,46,21,4,6,97,95,0,40,772,127,52,34
3,55,6,93,69,0,23,845,117,42,36,21,4,285105,21,4,6,93,138,4,44,782,152,49,39,21,4,6,97,138,2,35,783,127,51,46
2,56,6,93,67,3,21,781,154,35,29,21,4,285105,21,4,6,93,69,0,23,845,117,42,36,21,4,6,93,138,4,44,782,152,49,39
0,57,6,93,75,2,20,789,114,34,43,21,4,285105,21,4,6,93,67,3,21,781,154,35,29,21,4,6,93,69,0,23,845,117,42,36
2,58,6,93,73,0,20,779,98,32,29,21,4,285105,21,4,6,93,75,2,20,789,114,34,43,21,4,6,93,67,3,21,781,154,35,29
4,59,6,93,67,2,16,760,105,45,33,21,4,285105,21,4,6,93,73,0,20,779,98,32,29,21,4,6,93,75,2,20,789,114,34,43
2,60,6,75,72,4,27,797,99,37,36,21,4,285105,21,4,6,93,67,2,16,760,105,45,33,21,4,6,93,73,0,20,779,98,32,29
3,61,6,75,72,2,21,773,108,43,34,21,4,285105,21,4,6,75,72,4,27,797,99,37,36,21,4,6,93,67,2,16,760,105,45,33
4,68,6,55,77,3,22,770,120,36,58,21,4,285105,21,4,6,55,63,0,23,814,95,51,34,21,4,6,75,58,3,25,741,117,37,37
1,69,6,55,74,4,34,790,104,41,37,21,4,285105,21,4,6,55,77,3,22,770,120,36,58,21,4,6,55,63,0,23,814,95,51,34
2,70,6,55,63,1,31,789,89,29,42,21,4,285105,21,4,6,55,74,4,34,790,104,41,37,21,4,6,55,77,3,22,770,120,36,58
5,71,6,55,79,2,28,736,121,39,36,21,4,285105,21,4,6,55,63,1,31,789,89,29,42,21,4,6,55,74,4,34,790,104,41,37
1,72,6,58,83,5,38,759,104,43,40,21,4,285105,21,4,6,55,79,2,28,736,121,39,36,21,4,6,55,63,1,31,789,89,29,42
1,73,6,58,88,1,23,756,134,58,22,21,4,285105,21,4,6,58,83,5,38,759,104,43,40,21,4,6,55,79,2,28,736,121,39,36
0,77,6,58,81,2,33,782,132,39,30,21,4,285105,21,4,6,58,77,1,29,771,115,46,37,21,4,6,58,78,3,27,772,114,51,34
0,78,6,53,74,0,33,785,112,36,30,21,4,285105,21,4,6,58,81,2,33,782,132,39,30,21,4,6,58,77,1,29,771,115,46,37
4,79,6,53,80,0,35,812,125,44,28,21,4,285105,21,4,6,53,74,0,33,785,112,36,30,21,4,6,58,81,2,33,782,132,39,30
3,80,6,53,104,4,36,816,144,43,44,21,4,285105,21,4,6,53,80,0,35,812,125,44,28,21,4,6,53,74,0,33,785,112,36,30
3,81,6,53,84,3,19,800,127,65,42,21,4,285105,21,4,6,53,104,4,36,816,144,43,44,21,4,6,53,80,0,35,812,125,44,28
3,82,6,53,80,3,29,771,117,53,36,21,4,285105,21,4,6,53,84,3,19,800,127,65,42,21,4,6,53,104,4,36,816,144,43,44
1,83,6,53,79,3,36,712,123,39,42,21,4,285105,21,4,6,53,80,3,29,771,117,53,36,21,4,6,53,84,3,19,800,127,65,42
4,84,6,51,82,1,28,741,104,28,32,21,4,285105,21,4,6,53,79,3,36,712,123,39,42,21,4,6,53,80,3,29,771,117,53,36
5,85,6,51,91,4,29,756,126,32,28,21,4,285105,21,4,6,51,82,1,28,741,104,28,32,21,4,6,53,79,3,36,712,123,39,42
2,86,6,51,78,5,31,763,101,40,45,21,4,285105,21,4,6,51,91,4,29,756,126,32,28,21,4,6,51,82,1,28,741,104,28,32
4,87,6,51,61,2,31,735,119,17,38,21,4,285105,21,4,6,51,78,5,31,763,101,40,45,21,4,6,51,91,4,29,756,126,32,28
2,88,6,51,92,4,29,738,134,47,27,21,4,285105,21,4,6,51,61,2,31,735,119,17,38,21,4,6,51,78,5,31,763,101,40,45
0,89,6,51,77,2,27,779,127,32,35,21,4,285105,21,4,6,51,92,4,29,738,134,47,27,21,4,6,51,61,2,31,735,119,17,38
0,90,6,50,70,0,36,784,101,34,20,21,4,285105,21,4,6,51,77,2,27,779,127,32,35,21,4,6,51,92,4,29,738,134,47,27
3,91,6,50,61,0,43,718,115,30,28,21,4,285105,21,4,6,50,70,0,36,784,101,34,20,21,4,6,51,77,2,27,779,127,32,35
1,92,6,50,85,3,27,722,125,33,25,21,4,285105,21,4,6,50,61,0,43,718,115,30,28,21,4,6,50,70,0,36,784,101,34,20
4,93,6,50,93,1,41,794,116,27,24,21,4,285105,21,4,6,50,85,3,27,722,125,33,25,21,4,6,50,61,0,43,718,115,30,28
2,94,6,50,70,4,33,754,111,37,16,21,4,285105,21,4,6,50,93,1,41,794,116,27,24,21,4,6,50,85,3,27,722,125,33,25
1,95,6,50,63,2,29,770,112,34,25,21,4,285105,21,4,6,50,70,4,33,754,111,37,16,21,4,6,50,93,1,41,794,116,27,24
1,96,6,48,77,1,35,753,107,41,34,21,4,285105,21,4,6,50,63,2,29,770,112,34,25,21,4,6,50,70,4,33,754,111,37,16
2,97,6,48,77,1,39,768,123,34,18,21,4,285105,21,4,6,48,77,1,35,753,107,41,34,21,4,6,50,63,2,29,770,112,34,25
0,98,6,48,85,2,37,767,124,34,24,21,4,285105,21,4,6,48,77,1,39,768,123,34,18,21,4,6,48,77,1,35,753,107,41,34
2,102,6,52,75,0,43,842,127,52,46,21,4,285105,21,4,6,48,130,5,52,823,126,31,36,21,4,6,48,88,3,46,805,148,49,36
2,103,6,52,90,2,25,777,148,54,42,21,4,285105,21,4,6,52,75,0,43,842,127,52,46,21,4,6,48,130,5,52,823,126,31,36
2,104,6,52,82,2,50,783,163,72,41,21,4,285105,21,4,6,52,90,2,25,777,148,54,42,21,4,6,52,75,0,43,842,127,52,46
1,105,6,52,74,2,52,775,166,55,37,21,4,285105,21,4,6,52,82,2,50,783,163,72,41,21,4,6,52,90,2,25,777,148,54,42
3,106,6,52,77,1,40,763,141,48,28,21,4,285105,21,4,6,52,74,2,52,775,166,55,37,21,4,6,52,82,2,50,783,163,72,41
1,110,5,67,108,3,46,798,146,42,44,21,4,285105,21,4,6,67,109,4,39,780,170,64,31,21,4,6,67,92,0,39,810,146,50,47
0,111,5,67,85,1,33,744,160,51,38,21,4,285105,21,4,5,67,108,3,46,798,146,42,44,21,4,6,67,109,4,39,780,170,64,31
2,112,5,67,85,0,33,775,142,39,45,21,4,285105,21,4,5,67,85,1,33,744,160,51,38,21,4,5,67,108,3,46,798,146,42,44
0,113,5,67,84,2,21,746,141,41,28,21,4,285105,21,4,5,67,85,0,33,775,142,39,45,21,4,5,67,85,1,33,744,160,51,38
0,114,5,85,70,0,36,794,149,50,36,21,4,285105,21,4,5,67,84,2,21,746,141,41,28,21,4,5,67,85,0,33,775,142,39,45
0,115,5,85,75,0,44,778,129,31,38,21,4,285105,21,4,5,85,70,0,36,794,149,50,36,21,4,5,67,84,2,21,746,141,41,28
4,116,5,85,64,0,33,750,164,53,39,21,4,285105,21,4,5,85,75,0,44,778,129,31,38,21,4,5,85,70,0,36,794,149,50,36
2,117,5,85,92,4,27,740,122,49,49,21,4,285105,21,4,5,85,64,0,33,750,164,53,39,21,4,5,85,75,0,44,778,129,31,38
3,118,5,85,49,2,37,748,154,41,51,21,4,285105,21,4,5,85,92,4,27,740,122,49,49,21,4,5,85,64,0,33,750,164,53,39
0,119,5,85,67,3,38,790,149,52,30,21,4,285105,21,4,5,85,49,2,37,748,154,41,51,21,4,5,85,92,4,27,740,122,49,49
3,125,4,106,72,1,41,734,155,36,37,21,2,285105,21,2,4,106,66,2,50,763,128,39,33,21,4,4,106,82,0,34,757,159,55,36
1,126,4,102,71,3,33,777,118,37,41,21,2,285105,21,2,4,106,72,1,41,734,155,36,37,21,2,4,106,66,2,50,763,128,39,33
4,127,4,102,64,1,24,722,142,49,39,21,2,285105,21,2,4,102,71,3,33,777,118,37,41,21,2,4,106,72,1,41,734,155,36,37
4,128,3,102,86,4,41,762,100,28,26,21,2,285105,21,2,4,102,64,1,24,722,142,49,39,21,2,4,102,71,3,33,777,118,37,41
3,129,3,102,61,4,34,755,112,39,34,21,2,285105,21,2,3,102,86,4,41,762,100,28,26,21,2,4,102,64,1,24,722,142,49,39
1,130,3,102,68,3,31,708,113,31,31,21,2,285105,21,2,3,102,61,4,34,755,112,39,34,21,2,3,102,86,4,41,762,100,28,26
1,131,3,102,78,1,29,745,121,44,14,21,2,285105,21,2,3,102,68,3,31,708,113,31,31,21,2,3,102,61,4,34,755,112,39,34
4,132,3,96,62,1,31,775,126,30,25,21,2,285105,21,2,3,102,78,1,29,745,121,44,14,21,2,3,102,68,3,31,708,113,31,31
0,133,3,96,50,4,32,717,118,47,28,21,2,285105,21,2,3,96,62,1,31,775,126,30,25,21,2,3,102,78,1,29,745,121,44,14
3,134,3,96,59,0,23,776,99,30,23,21,3,285105,21,2,3,96,50,4,32,717,118,47,28,21,2,3,96,62,1,31,775,126,30,25
2,135,3,96,59,3,19,724,97,58,27,21,3,285105,21,3,3,96,59,0,23,776,99,30,23,21,2,3,96,50,4,32,717,118,47,28
0,136,3,96,53,2,17,702,106,25,26,21,3,285105,21,3,3,96,59,3,19,724,97,58,27,21,3,3,96,59,0,23,776,99,30,23
2,137,4,96,45,0,13,657,115,51,43,21,3,285105,21,3,3,96,53,2,17,702,106,25,26,21,3,3,96,59,3,19,724,97,58,27
3,138,4,96,36,2,22,647,86,30,18,21,3,285105,21,3,4,96,45,0,13,657,115,51,43,21,3,3,96,53,2,17,702,106,25,26
1,139,4,96,20,3,16,648,99,14,26,21,3,285105,21,3,4,96,36,2,22,647,86,30,18,21,3,4,96,45,0,13,657,115,51,43
1,140,3,96,34,1,13,618,69,14,39,21,3,285105,21,3,4,96,20,3,16,648,99,14,26,21,3,4,96,36,2,22,647,86,30,18
0,141,3,96,25,1,15,677,94,14,18,21,3,285105,21,3,3,96,34,1,13,618,69,14,39,21,3,4,96,20,3,16,648,99,14,26
0,142,3,96,20,0,11,613,81,27,12,21,3,285105,21,3,3,96,25,1,15,677,94,14,18,21,3,3,96,34,1,13,618,69,14,39
0,143,3,91,19,0,15,607,81,30,15,21,3,285105,21,3,3,96,20,0,11,613,81,27,12,21,3,3,96,25,1,15,677,94,14,18
0,144,3,88,10,0,11,586,58,14,23,21,3,285105,21,3,3,91,19,0,15,607,81,30,15,21,3,3,96,20,0,11,613,81,27,12
7,5,7,105,25,0,13,624,131,27,21,22,4,173885,22,4,7,105,29,3,10,701,156,49,25,22,4,7,105,18,0,13,652,114,32,18
4,6,7,112,27,7,13,687,113,19,15,22,4,173885,22,4,7,105,25,0,13,624,131,27,21,22,4,7,105,29,3,10,701,156,49,25
3,7,7,112,24,4,7,631,120,30,15,22,4,173885,22,4,7,112,27,7,13,687,113,19,15,22,4,7,105,25,0,13,624,131,27,21
2,8,7,112,22,3,13,689,125,23,26,22,4,173885,22,4,7,112,24,4,7,631,120,30,15,22,4,7,112,27,7,13,687,113,19,15
1,9,7,112,16,2,14,691,116,26,19,22,4,173885,22,4,7,112,22,3,13,689,125,23,26,22,4,7,112,24,4,7,631,120,30,15
3,10,7,112,15,1,14,666,118,38,12,22,4,173885,22,4,7,112,16,2,14,691,116,26,19,22,4,7,112,22,3,13,689,125,23,26
0,11,7,112,19,3,10,571,83,21,10,22,4,173885,22,4,7,112,15,1,14,666,118,38,12,22,4,7,112,16,2,14,691,116,26,19
7,12,7,118,15,0,4,611,120,25,21,22,4,173885,22,4,7,112,19,3,10,571,83,21,10,22,4,7,112,15,1,14,666,118,38,12
2,13,7,118,21,7,13,622,93,30,16,22,4,173885,22,4,7,118,15,0,4,611,120,25,21,22,4,7,112,19,3,10,571,83,21,10
0,14,7,118,19,2,13,590,139,33,19,22,4,173885,22,4,7,118,21,7,13,622,93,30,16,22,4,7,118,15,0,4,611,120,25,21
