area,time,timeSpan,poiCount,totalOrders,gap,gapRate,ordersAsDest,lv1,lv2,lv3,lv4,weather,temperature,pm25
5,106,17:30:00==>17:40:00,27888,6,0,0,5,136,38,9,5,3,3,75
5,107,17:40:00==>17:50:00,27888,3,0,0,11,144,31,8,2,3,3,81
5,108,17:50:00==>18:00:00,27888,6,0,0,3,148,26,5,3,3,3,81
5,109,18:00:00==>18:10:00,27888,4,0,0,6,134,28,6,0,3,3,81
5,110,18:10:00==>18:20:00,27888,10,4,0.4,3,134,22,3,1,3,3,81
5,111,18:20:00==>18:30:00,27888,12,4,0.3333333333333333,7,122,20,1,2,3,3,81
5,112,18:30:00==>18:40:00,27888,9,2,0.2222222222222222,4,140,29,1,7,3,3,81
5,113,18:40:00==>18:50:00,27888,6,2,0.3333333333333333,5,131,24,4,5,3,3,84
5,114,18:50:00==>19:00:00,27888,4,0,0,3,143,24,3,1,2,3,84
5,115,19:00:00==>19:10:00,27888,2,0,0,2,137,18,2,6,2,3,84
5,116,19:10:00==>19:20:00,27888,4,0,0,6,112,20,1,2,2,3,84
5,117,19:20:00==>19:30:00,27888,2,0,0,5,138,11,6,1,2,3,84
5,118,19:30:00==>19:40:00,27888,3,0,0,7,104,22,2,5,2,3,84
5,119,19:40:00==>19:50:00,27888,4,0,0,3,123,31,10,2,2,3,86
5,120,19:50:00==>20:00:00,27888,1,0,0,4,126,21,3,3,2,3,86
5,121,20:00:00==>20:10:00,27888,6,2,0.3333333333333333,2,123,15,5,2,2,3,86
5,122,20:10:00==>20:20:00,27888,5,0,0,4,119,20,8,3,2,3,86
5,123,20:20:00==>20:30:00,27888,4,0,0,3,113,28,4,3,2,3,86
5,124,20:30:00==>20:40:00,27888,3,0,0,4,112,15,2,0,2,3,86
5,125,20:40:00==>20:50:00,27888,3,1,0.3333333333333333,2,142,34,1,2,2,3,86
5,126,20:50:00==>21:00:00,27888,4,0,0,7,149,24,1,3,2,3,86
5,127,21:00:00==>21:10:00,27888,1,0,0,7,144,35,4,3,2,3,86
5,128,21:10:00==>21:20:00,27888,2,0,0,2,154,19,4,7,2,3,86
5,129,21:20:00==>21:30:00,27888,1,0,0,4,117,20,4,2,2,3,86
5,130,21:30:00==>21:40:00,27888,1,0,0,2,122,17,4,3,2,3,89
5,131,21:40:00==>21:50:00,27888,0,0,NaN,6,107,12,3,5,2,3,90
5,132,21:50:00==>22:00:00,27888,5,2,0.4,2,123,16,1,0,2,3,90
5,133,22:00:00==>22:10:00,27888,4,1,0.25,8,116,14,6,5,2,3,90
5,134,22:10:00==>22:20:00,27888,0,0,NaN,2,114,20,11,3,2,3,90
5,135,22:20:00==>22:30:00,27888,2,0,0,5,143,7,4,2,2,3,90
5,136,22:30:00==>22:40:00,27888,1,0,0,6,179,7,3,0,3,3,90
5,137,22:40:00==>22:50:00,27888,1,0,0,4,112,6,1,2,3,3,94
5,138,22:50:00==>23:00:00,27888,3,0,0,4,134,20,4,0,3,3,94
5,139,23:00:00==>23:10:00,27888,1,0,0,1,137,13,0,4,3,3,94
5,140,23:10:00==>23:20:00,27888,0,0,NaN,1,157,17,1,1,,,
5,141,23:20:00==>23:30:00,27888,5,3,0.6,5,121,15,7,1,3,3,94
5,142,23:30:00==>23:40:00,27888,1,0,0,1,120,18,0,2,3,3,94
5,143,23:40:00==>23:50:00,27888,1,0,0,3,104,8,2,2,3,3,94
5,144,23:50:00==>00:00:00,27888,0,0,NaN,1,112,7,1,2,3,3,94
6,1,00:00:00==>00:10:00,106240,1,0,0,5,,,,,,,
6,2,00:10:00==>00:20:00,106240,1,0,0,3,286,51,20,17,,,
6,3,00:20:00==>00:30:00,106240,3,0,0,2,294,30,11,9,,,
6,4,00:30:00==>00:40:00,106240,0,0,NaN,5,266,33,27,12,,,
6,5,00:40:00==>00:50:00,106240,3,1,0.3333333333333333,6,274,38,16,11,2,5,60
6,6,00:50:00==>01:00:00,106240,5,2,0.4,2,254,27,9,7,2,5,60
6,7,01:00:00==>01:10:00,106240,3,1,0.3333333333333333,0,254,26,11,5,2,5,60
6,8,01:10:00==>01:20:00,106240,5,1,0.2,3,186,36,20,2,2,5,60
6,9,01:20:00==>01:30:00,106240,0,0,NaN,0,243,13,9,11,2,5,60
6,10,01:30:00==>01:40:00,106240,1,0,0,2,171,19,5,5,2,5,60
6,11,01:40:00==>01:50:00,106240,0,0,NaN,0,218,21,4,9,2,5,53
6,12,01:50:00==>02:00:00,106240,1,0,0,7,229,18,3,14,2,5,53
6,13,02:00:00==>02:10:00,106240,5,2,0.4,0,206,12,4,5,2,5,53
6,14,02:10:00==>02:20:00,106240,0,0,NaN,6,219,23,9,3,2,5,53
6,15,02:20:00==>02:30:00,106240,1,0,0,0,164,20,2,1,2,5,53
6,16,02:30:00==>02:40:00,106240,2,1,0.5,2,151,27,14,10,2,5,53
6,17,02:40:00==>02:50:00,106240,0,0,NaN,5,155,12,8,5,2,5,48
6,18,02:50:00==>03:00:00,106240,2,2,1,0,168,18,1,9,2,5,48
6,19,03:00:00==>03:10:00,106240,0,0,NaN,0,133,19,2,4,2,5,48
6,20,03:10:00==>03:20:00,106240,1,1,1,0,164,12,1,10,2,5,48
6,21,03:20:00==>03:30:00,106240,0,0,NaN,2,194,25,7,8,2,5,48
6,22,03:30:00==>03:40:00,106240,0,0,NaN,1,128,22,3,13,2,5,48
6,23,03:40:00==>03:50:00,106240,1,0,0,0,96,18,0,3,2,5,41
6,24,03:50:00==>04:00:00,106240,0,0,NaN,0,128,11,0,5,2,5,41
6,25,04:00:00==>04:10:00,106240,0,0,NaN,0,103,6,10,1,2,4,41
6,26,04:10:00==>04:20:00,106240,0,0,NaN,1,189,10,1,2,2,4,41
6,27,04:20:00==>04:30:00,106240,0,0,NaN,2,155,20,7,10,2,4,41
6,28,04:30:00==>04:40:00,106240,2,0,0,2,142,18,6,2,2,4,41
6,29,04:40:00==>04:50:00,106240,0,0,NaN,0,150,18,6,10,2,4,41
6,30,04:50:00==>05:00:00,106240,0,0,NaN,0,154,22,8,4,2,4,43
6,31,05:00:00==>05:10:00,106240,0,0,NaN,2,199,11,6,6,2,4,43
6,32,05:10:00==>05:20:00,106240,0,0,NaN,0,153,32,11,7,2,4,43
6,33,05:20:00==>05:30:00,106240,0,0,NaN,1,172,21,2,11,2,4,43
6,34,05:30:00==>05:40:00,106240,0,0,NaN,1,120,33,18,7,2,4,43
6,35,05:40:00==>05:50:00,106240,1,1,1,3,193,28,6,1,2,4,48
6,36,05:50:00==>06:00:00,106240,2,0,0,0,151,12,7,2,2,4,48
6,37,06:00:00==>06:10:00,106240,2,1,0.5,2,184,20,12,5,2,4,48
6,38,06:10:00==>06:20:00,106240,1,0,0,0,233,23,12,5,2,4,48
6,39,06:20:00==>06:30:00,106240,3,0,0,0,197,26,7,15,2,4,48
6,40,06:30:00==>06:40:00,106240,5,1,0.2,0,228,32,5,6,2,4,48
6,41,06:40:00==>06:50:00,106240,6,0,0,1,271,33,14,10,2,4,48
6,42,06:50:00==>07:00:00,106240,12,0,0,0,286,45,13,10,4,4,48
6,43,07:00:00==>07:10:00,106240,8,0,0,4,299,64,25,28,4,4,48
6,44,07:10:00==>07:20:00,106240,18,1,0.05555555555555555,3,312,51,25,16,4,4,48
6,45,07:20:00==>07:30:00,106240,33,2,0.06060606060606061,9,316,64,30,24,4,4,48
6,46,07:30:00==>07:40:00,106240,35,2,0.05714285714285714,3,341,85,21,19,4,4,52
6,47,07:40:00==>07:50:00,106240,42,0,0,8,337,74,19,15,4,4,52
6,48,07:50:00==>08:00:00,106240,59,15,0.2542372881355932,10,347,65,39,25,4,4,52
6,49,08:00:00==>08:10:00,106240,79,34,0.43037974683544306,1,354,85,23,13,4,4,52
6,50,08:10:00==>08:20:00,106240,92,59,0.6413043478260869,6,346,74,25,20,2,4,52
6,51,08:20:00==>08:30:00,106240,91,64,0.7032967032967034,8,322,65,28,13,2,4,52
6,52,08:30:00==>08:40:00,106240,69,55,0.7971014492753623,11,322,49,18,14,2,4,52
6,53,08:40:00==>08:50:00,106240,43,22,0.5116279069767442,14,296,49,16,20,2,4,47
6,54,08:50:00==>09:00:00,106240,41,16,0.3902439024390244,6,341,46,8,12,2,4,47
6,55,09:00:00==>09:10:00,106240,55,32,0.5818181818181818,10,317,61,19,32,2,4,47
6,56,09:10:00==>09:20:00,106240,30,11,0.36666666666666664,10,344,27,13,15,2,4,47
6,57,09:20:00==>09:30:00,106240,25,10,0.4,6,299,65,18,20,2,4,47
6,58,09:30:00==>09:40:00,106240,24,14,0.5833333333333334,3,317,18,15,13,2,4,47
6,59,09:40:00==>09:50:00,106240,45,27,0.6,8,320,36,18,20,2,4,46
6,60,09:50:00==>10:00:00,106240,56,44,0.7857142857142857,7,339,41,23,17,3,4,46
6,61,10:00:00==>10:10:00,106240,23,10,0.43478260869565216,4,312,40,9,13,3,4,46
6,62,10:10:00==>10:20:00,106240,22,9,0.4090909090909091,4,312,37,13,7,3,4,46
6,63,10:20:00==>10:30:00,106240,16,4,0.25,4,320,54,14,22,3,4,46
6,64,10:30:00==>10:40:00,106240,8,1,0.125,2,351,46,17,10,3,4,46
6,65,10:40:00==>10:50:00,106240,14,4,0.2857142857142857,4,317,48,17,9,3,4,47
6,66,10:50:00==>11:00:00,106240,17,2,0.11764705882352941,2,313,32,16,11,3,4,47
6,67,11:00:00==>11:10:00,106240,14,1,0.07142857142857142,6,344,61,22,20,3,4,47
6,68,11:10:00==>11:20:00,106240,17,4,0.23529411764705882,9,355,45,10,9,3,4,47
6,69,11:20:00==>11:30:00,106240,18,3,0.16666666666666666,8,370,43,28,23,3,4,47
6,70,11:30:00==>11:40:00,106240,11,3,0.2727272727272727,6,347,51,12,14,3,4,47
6,71,11:40:00==>11:50:00,106240,19,13,0.6842105263157895,3,294,40,10,10,3,4,47
6,72,11:50:00==>12:00:00,106240,17,4,0.23529411764705882,8,304,53,7,10,3,4,47
6,73,12:00:00==>12:10:00,106240,17,2,0.11764705882352941,6,334,57,13,13,3,4,47
6,74,12:10:00==>12:20:00,106240,26,10,0.38461538461538464,5,350,65,22,8,3,4,47
6,75,12:20:00==>12:30:00,106240,10,3,0.3,4,332,55,35,19,3,4,47
6,76,12:30:00==>12:40:00,106240,12,5,0.4166666666666667,11,316,66,14,8,3,4,51
6,77,12:40:00==>12:50:00,106240,28,10,0.35714285714285715,9,317,37,14,20,3,4,57
6,78,12:50:00==>13:00:00,106240,23,8,0.34782608695652173,7,320,57,26,19,3,4,57
6,79,13:00:00==>13:10:00,106240,25,6,0.24,5,315,67,26,24,3,4,57
6,80,13:10:00==>13:20:00,106240,19,6,0.3157894736842105,4,301,55,24,13,3,4,57
6,81,13:20:00==>13:30:00,106240,17,2,0.11764705882352941,10,336,42,13,18,3,4,57
6,82,13:30:00==>13:40:00,106240,18,5,0.2777777777777778,5,331,44,11,6,3,4,57
6,83,13:40:00==>13:50:00,106240,12,3,0.25,5,330,45,21,9,3,4,60
6,84,13:50:00==>14:00:00,106240,21,11,0.5238095238095238,6,274,44,19,12,3,4,60
6,85,14:00:00==>14:10:00,106240,23,7,0.30434782608695654,5,310,57,19,16,3,4,60
6,86,14:10:00==>14:20:00,106240,8,3,0.375,8,337,66,28,15,3,4,60
6,87,14:20:00==>14:30:00,106240,11,1,0.09090909090909091,12,279,57,12,12,3,4,60
6,88,14:30:00==>14:40:00,106240,12,6,0.5,7,280,29,7,12,3,4,60
6,89,14:40:00==>14:50:00,106240,15,6,0.4,7,288,58,17,10,3,4,64
6,90,14:50:00==>15:00:00,106240,11,1,0.09090909090909091,6,309,40,7,10,3,4,64
6,91,15:00:00==>15:10:00,106240,13,3,0.23076923076923078,15,312,55,17,25,3,4,64
6,92,15:10:00==>15:20:00,106240,22,8,0.36363636363636365,12,273,54,5,21,3,4,64
6,93,15:20:00==>15:30:00,106240,13,1,0.07692307692307693,8,359,30,19,14,3,4,64
6,94,15:30:00==>15:40:00,106240,19,1,0.05263157894736842,14,336,56,12,9,3,4,64
6,95,15:40:00==>15:50:00,106240,13,1,0.07692307692307693,15,356,92,19,19,3,4,68
6,96,15:50:00==>16:00:00,106240,23,2,0.08695652173913043,9,387,56,23,30,3,4,68
6,97,16:00:00==>16:10:00,106240,20,0,0,16,377,67,22,18,3,4,68
6,98,16:10:00==>16:20:00,106240,20,0,0,11,349,72,22,24,3,4,68
6,99,16:20:00==>16:30:00,106240,17,0,0,15,348,60,30,26,3,4,68
6,100,16:30:00==>16:40:00,106240,16,1,0.0625,16,367,52,33,18,3,3,68
6,101,16:40:00==>16:50:00,106240,15,0,0,11,341,103,25,18,3,3,68
6,102,16:50:00==>17:00:00,106240,20,1,0.05,11,367,56,11,35,3,3,68
6,103,17:00:00==>17:10:00,106240,15,0,0,26,327,65,17,26,3,3,68
6,104,17:10:00==>17:20:00,106240,21,1,0.047619047619047616,31,350,70,36,16,3,4,68
6,105,17:20:00==>17:30:00,106240,21,0,0,20,368,71,31,26,3,3,68
6,106,17:30:00==>17:40:00,106240,13,0,0,40,353,87,42,15,3,3,75
6,107,17:40:00==>17:50:00,106240,22,2,0.09090909090909091,37,370,113,41,12,3,3,81
6,108,17:50:00==>18:00:00,106240,15,1,0.06666666666666667,28,378,89,27,25,3,3,81
6,109,18:00:00==>18:10:00,106240,21,1,0.047619047619047616,39,346,84,20,17,3,3,81
6,110,18:10:00==>18:20:00,106240,14,0,0,47,369,126,33,22,3,3,81
6,111,18:20:00==>18:30:00,106240,15,0,0,27,374,63,17,16,3,3,81
6,112,18:30:00==>18:40:00,106240,14,0,0,19,356,66,27,32,3,3,81
6,113,18:40:00==>18:50:00,106240,14,0,0,21,357,94,37,10,3,3,84
6,114,18:50:00==>19:00:00,106240,15,2,0.13333333333333333,19,368,80,27,35,2,3,84
6,115,19:00:00==>19:10:00,106240,12,3,0.25,19,373,76,27,21,2,3,84
6,116,19:10:00==>19:20:00,106240,12,0,0,19,345,98,36,20,2,3,84
6,117,19:20:00==>19:30:00,106240,8,1,0.125,27,379,79,27,32,2,3,84
6,118,19:30:00==>19:40:00,106240,6,1,0.16666666666666666,20,381,71,19,28,2,3,84
6,119,19:40:00==>19:50:00,106240,8,0,0,13,325,65,20,15,2,3,86
6,120,19:50:00==>20:00:00,106240,16,0,0,29,344,96,28,29,2,3,86
6,121,20:00:00==>20:10:00,106240,14,0,0,30,373,80,41,26,2,3,86
6,122,20:10:00==>20:20:00,106240,6,0,0,27,365,91,39,28,2,3,86
6,123,20:20:00==>20:30:00,106240,13,0,0,21,355,77,22,21,2,3,86
6,124,20:30:00==>20:40:00,106240,15,0,0,26,365,82,25,23,2,3,86
6,125,20:40:00==>20:50:00,106240,12,0,0,32,372,100,31,10,2,3,86
6,126,20:50:00==>21:00:00,106240,20,2,0.1,32,408,86,27,24,2,3,86
6,127,21:00:00==>21:10:00,106240,10,0,0,24,355,107,27,13,2,3,86
6,128,21:10:00==>21:20:00,106240,12,1,0.08333333333333333,25,391,72,34,21,2,3,86
6,129,21:20:00==>21:30:00,106240,7,0,0,25,347,94,31,21,2,3,86
6,130,21:30:00==>21:40:00,106240,8,0,0,18,376,84,18,15,2,3,89
6,131,21:40:00==>21:50:00,106240,12,1,0.08333333333333333,16,376,64,25,35,2,3,90
6,132,21:50:00==>22:00:00,106240,8,0,0,20,390,72,34,11,2,3,90
6,133,22:00:00==>22:10:00,106240,2,0,0,20,375,75,33,24,2,3,90
6,134,22:10:00==>22:20:00,106240,9,1,0.1111111111111111,13,377,62,27,23,2,3,90
6,135,22:20:00==>22:30:00,106240,12,0,0,15,350,79,9,22,2,3,90
6,136,22:30:00==>22:40:00,106240,9,0,0,17,387,79,34,13,3,3,90
6,137,22:40:00==>22:50:00,106240,7,0,0,14,366,67,12,19,3,3,94
6,138,22:50:00==>23:00:00,106240,8,0,0,10,381,46,12,7,3,3,94
6,139,23:00:00==>23:10:00,106240,6,1,0.16666666666666666,6,373,60,25,28,3,3,94
6,140,23:10:00==>23:20:00,106240,0,0,NaN,2,357,72,18,16,,,
6,141,23:20:00==>23:30:00,106240,6,0,0,2,380,63,25,27,3,3,94
6,142,23:30:00==>23:40:00,106240,2,0,0,4,357,41,12,7,3,3,94
6,143,23:40:00==>23:50:00,106240,6,2,0.3333333333333333,2,344,69,20,21,3,3,94
6,144,23:50:00==>00:00:00,106240,7,1,0.14285714285714285,10,364,72,14,16,3,3,94
7,1,00:00:00==>00:10:00,1174865,68,4,0.058823529411764705,27,,,,,,,
7,2,00:10:00==>00:20:00,1174865,52,9,0.17307692307692307,22,1717,217,57,56,,,
7,3,00:20:00==>00:30:00,1174865,52,6,0.11538461538461539,27,1707,202,61,52,,,
7,4,00:30:00==>00:40:00,1174865,56,16,0.2857142857142857,24,1689,190,54,40,,,
7,5,00:40:00==>00:50:00,1174865,47,8,0.1702127659574468,25,1553,196,59,39,2,5,60
7,6,00:50:00==>01:00:00,1174865,28,1,0.03571428571428571,25,1676,197,80,59,2,5,60
7,7,01:00:00==>01:10:00,1174865,52,4,0.07692307692307693,16,1677,199,55,50,2,5,60
7,8,01:10:00==>01:20:00,1174865,37,5,0.13513513513513514,22,1591,186,60,29,2,5,60
7,9,01:20:00==>01:30:00,1174865,40,8,0.2,17,1571,223,49,54,2,5,60
7,10,01:30:00==>01:40:00,1174865,39,8,0.20512820512820512,16,1622,155,50,34,2,5,60
7,11,01:40:00==>01:50:00,1174865,46,11,0.2391304347826087,20,1539,161,38,36,2,5,53
7,12,01:50:00==>02:00:00,1174865,35,3,0.08571428571428572,6,1486,134,48,39,2,5,53
7,13,02:00:00==>02:10:00,1174865,34,7,0.20588235294117646,16,1416,211,45,21,2,5,53
7,14,02:10:00==>02:20:00,1174865,22,3,0.13636363636363635,21,1413,153,46,22,2,5,53
7,15,02:20:00==>02:30:00,1174865,24,5,0.20833333333333334,6,1529,158,47,24,2,5,53
7,16,02:30:00==>02:40:00,1174865,28,3,0.10714285714285714,9,1482,149,34,18,2,5,53
7,17,02:40:00==>02:50:00,1174865,30,3,0.1,9,1424,113,41,23,2,5,48
7,18,02:50:00==>03:00:00,1174865,27,2,0.07407407407407407,4,1372,144,26,19,2,5,48
7,19,03:00:00==>03:10:00,1174865,28,3,0.10714285714285714,9,1273,126,34,21,2,5,48
7,20,03:10:00==>03:20:00,1174865,32,11,0.34375,9,1484,138,21,24,2,5,48
7,21,03:20:00==>03:30:00,1174865,49,26,0.5306122448979592,6,1372,118,23,17,2,5,48
7,22,03:30:00==>03:40:00,1174865,29,10,0.3448275862068966,5,1349,132,25,20,2,5,48
7,23,03:40:00==>03:50:00,1174865,36,15,0.4166666666666667,6,1250,132,51,32,2,5,41
7,24,03:50:00==>04:00:00,1174865,23,6,0.2608695652173913,8,1311,99,27,29,2,5,41
7,25,04:00:00==>04:10:00,1174865,21,4,0.19047619047619047,4,1204,148,49,34,2,4,41
7,26,04:10:00==>04:20:00,1174865,20,8,0.4,13,1355,106,33,12,2,4,41
7,27,04:20:00==>04:30:00,1174865,30,10,0.3333333333333333,7,1263,113,28,19,2,4,41
7,28,04:30:00==>04:40:00,1174865,33,8,0.24242424242424243,6,1356,110,43,31,2,4,41
7,29,04:40:00==>04:50:00,1174865,29,9,0.3103448275862069,7,1097,127,41,24,2,4,41
7,30,04:50:00==>05:00:00,1174865,21,7,0.3333333333333333,4,1389,103,34,27,2,4,43
7,31,05:00:00==>05:10:00,1174865,34,23,0.6764705882352942,3,1312,141,33,22,2,4,43
7,32,05:10:00==>05:20:00,1174865,16,9,0.5625,6,1137,103,28,28,2,4,43
7,33,05:20:00==>05:30:00,1174865,13,6,0.46153846153846156,3,1121,93,26,24,2,4,43
7,34,05:30:00==>05:40:00,1174865,8,0,0,3,1224,140,20,26,2,4,43
7,35,05:40:00==>05:50:00,1174865,9,3,0.3333333333333333,1,1277,109,26,38,2,4,48
7,36,05:50:00==>06:00:00,1174865,11,4,0.36363636363636365,6,1364,108,35,22,2,4,48
7,37,06:00:00==>06:10:00,1174865,16,10,0.625,8,1324,99,41,20,2,4,48
7,38,06:10:00==>06:20:00,1174865,14,4,0.2857142857142857,7,1373,133,24,19,2,4,48
7,39,06:20:00==>06:30:00,1174865,15,9,0.6,10,1477,131,35,28,2,4,48
7,40,06:30:00==>06:40:00,1174865,21,1,0.047619047619047616,26,1478,145,61,27,2,4,48
7,41,06:40:00==>06:50:00,1174865,38,8,0.21052631578947367,27,1494,189,51,57,2,4,48
7,42,06:50:00==>07:00:00,1174865,46,0,0,33,1618,269,71,33,4,4,48
7,43,07:00:00==>07:10:00,1174865,74,6,0.08108108108108109,63,1720,275,46,41,4,4,48
7,44,07:10:00==>07:20:00,1174865,105,19,0.18095238095238095,114,1736,272,85,55,4,4,48
7,45,07:20:00==>07:30:00,1174865,81,23,0.2839506172839506,154,1716,334,76,74,4,4,48
7,46,07:30:00==>07:40:00,1174865,159,68,0.4276729559748428,234,1748,352,79,36,4,4,52
7,47,07:40:00==>07:50:00,1174865,207,115,0.5555555555555556,272,1695,387,133,57,4,4,52
7,48,07:50:00==>08:00:00,1174865,222,103,0.46396396396396394,391,1786,489,139,62,4,4,52
7,49,08:00:00==>08:10:00,1174865,243,112,0.4609053497942387,427,1712,525,174,81,4,4,52
7,50,08:10:00==>08:20:00,1174865,203,73,0.35960591133004927,376,1693,492,154,67,2,4,52
7,51,08:20:00==>08:30:00,1174865,173,46,0.2658959537572254,301,1722,540,160,76,2,4,52
7,52,08:30:00==>08:40:00,1174865,193,28,0.14507772020725387,267,1838,602,158,91,2,4,52
7,53,08:40:00==>08:50:00,1174865,214,33,0.1542056074766355,219,2024,565,166,120,2,4,47
7,54,08:50:00==>09:00:00,1174865,164,10,0.06097560975609756,240,1872,631,220,91,2,4,47
7,55,09:00:00==>09:10:00,1174865,151,6,0.039735099337748346,267,1939,617,171,90,2,4,47
7,56,09:10:00==>09:20:00,1174865,156,3,0.019230769230769232,260,1890,649,220,91,2,4,47
7,57,09:20:00==>09:30:00,1174865,168,3,0.017857142857142856,194,1870,686,192,91,2,4,47
7,58,09:30:00==>09:40:00,1174865,126,1,0.007936507936507936,147,1885,682,184,106,2,4,47
7,59,09:40:00==>09:50:00,1174865,107,5,0.04672897196261682,166,1895,605,164,107,2,4,46
7,60,09:50:00==>10:00:00,1174865,97,2,0.020618556701030927,135,1886,600,188,139,3,4,46
7,61,10:00:00==>10:10:00,1174865,96,2,0.020833333333333332,108,1971,608,204,124,3,4,46
7,62,10:10:00==>10:20:00,1174865,106,4,0.03773584905660377,105,2036,562,172,101,3,4,46
7,63,10:20:00==>10:30:00,1174865,98,3,0.030612244897959183,104,2012,582,191,109,3,4,46
7,64,10:30:00==>10:40:00,1174865,95,7,0.07368421052631578,80,2006,578,170,120,3,4,46
7,65,10:40:00==>10:50:00,1174865,89,3,0.033707865168539325,94,2049,521,181,119,3,4,47
7,66,10:50:00==>11:00:00,1174865,93,4,0.043010752688172046,59,2060,584,152,112,3,4,47
7,67,11:00:00==>11:10:00,1174865,101,4,0.039603960396039604,82,2058,529,155,111,3,4,47
7,68,11:10:00==>11:20:00,1174865,104,3,0.028846153846153848,76,1965,578,134,101,3,4,47
7,69,11:20:00==>11:30:00,1174865,94,1,0.010638297872340425,75,1989,477,112,100,3,4,47
7,70,11:30:00==>11:40:00,1174865,97,2,0.020618556701030927,96,2024,504,145,103,3,4,47
7,71,11:40:00==>11:50:00,1174865,113,2,0.017699115044247787,73,2007,544,132,125,3,4,47
7,72,11:50:00==>12:00:00,1174865,114,5,0.043859649122807015,66,2087,588,180,137,3,4,47
7,73,12:00:00==>12:10:00,1174865,123,5,0.04065040650406504,76,2040,543,131,106,3,4,47
7,74,12:10:00==>12:20:00,1174865,116,5,0.04310344827586207,69,2021,502,146,116,3,4,47
7,75,12:20:00==>12:30:00,1174865,108,2,0.018518518518518517,85,1994,492,133,112,3,4,47
7,76,12:30:00==>12:40:00,1174865,128,6,0.046875,101,1991,486,106,119,3,4,51
7,77,12:40:00==>12:50:00,1174865,121,7,0.05785123966942149,78,2021,535,123,88,3,4,57
7,78,12:50:00==>13:00:00,1174865,118,4,0.03389830508474576,95,2040,522,143,93,3,4,57
7,79,13:00:00==>13:10:00,1174865,157,17,0.10828025477707007,99,2058,504,136,102,3,4,57
7,80,13:10:00==>13:20:00,1174865,124,10,0.08064516129032258,118,2036,442,129,93,3,4,57
7,81,13:20:00==>13:30:00,1174865,133,10,0.07518796992481203,131,2059,491,152,104,3,4,57
7,82,13:30:00==>13:40:00,1174865,125,6,0.048,117,2059,521,162,123,3,4,57
7,83,13:40:00==>13:50:00,1174865,125,3,0.024,111,2055,462,153,102,3,4,60
7,84,13:50:00==>14:00:00,1174865,122,6,0.04918032786885246,102,2031,603,134,108,3,4,60
7,85,14:00:00==>14:10:00,1174865,135,4,0.02962962962962963,98,2069,525,122,82,3,4,60
7,86,14:10:00==>14:20:00,1174865,139,11,0.07913669064748201,109,1949,461,136,82,3,4,60
7,87,14:20:00==>14:30:00,1174865,122,5,0.040983606557377046,95,1986,532,116,88,3,4,60
7,88,14:30:00==>14:40:00,1174865,135,12,0.08888888888888889,115,2064,458,136,92,3,4,60
7,89,14:40:00==>14:50:00,1174865,149,11,0.0738255033557047,86,1973,461,171,76,3,4,64
7,90,14:50:00==>15:00:00,1174865,124,11,0.08870967741935484,116,1959,475,141,114,3,4,64
7,91,15:00:00==>15:10:00,1174865,135,11,0.08148148148148149,107,1965,484,140,97,3,4,64
7,92,15:10:00==>15:20:00,1174865,158,51,0.3227848101265823,129,2087,564,173,89,3,4,64
7,93,15:20:00==>15:30:00,1174865,199,88,0.44221105527638194,154,1985,506,163,118,3,4,64
7,94,15:30:00==>15:40:00,1174865,162,2,0.012345679012345678,124,1986,526,183,123,3,4,64
7,95,15:40:00==>15:50:00,1174865,149,1,0.006711409395973154,99,1915,592,172,164,3,4,68
7,96,15:50:00==>16:00:00,1174865,156,8,0.05128205128205128,104,1846,607,205,102,3,4,68
7,97,16:00:00==>16:10:00,1174865,158,6,0.0379746835443038,97,1828,589,175,92,3,4,68
7,98,16:10:00==>16:20:00,1174865,123,6,0.04878048780487805,96,1821,528,184,89,3,4,68
7,99,16:20:00==>16:30:00,1174865,158,3,0.0189873417721519,127,1930,615,172,103,3,4,68
7,100,16:30:00==>16:40:00,1174865,178,4,0.02247191011235955,104,1842,552,160,118,3,3,68
7,101,16:40:00==>16:50:00,1174865,165,13,0.07878787878787878,112,1935,532,181,99,3,3,68
7,102,16:50:00==>17:00:00,1174865,241,28,0.11618257261410789,90,1932,570,184,91,3,3,68
7,103,17:00:00==>17:10:00,1174865,384,137,0.3567708333333333,130,1861,575,184,98,3,3,68
7,104,17:10:00==>17:20:00,1174865,378,158,0.41798941798941797,146,1768,622,200,104,3,4,68
7,105,17:20:00==>17:30:00,1174865,390,163,0.41794871794871796,164,1746,710,208,91,3,3,68
7,106,17:30:00==>17:40:00,1174865,675,443,0.6562962962962963,189,1737,670,164,119,3,3,75
7,107,17:40:00==>17:50:00,1174865,570,375,0.6578947368421053,173,1629,638,211,111,3,3,81
7,108,17:50:00==>18:00:00,1174865,403,219,0.543424317617866,134,1563,760,203,112,3,3,81
7,109,18:00:00==>18:10:00,1174865,505,287,0.5683168316831683,134,1605,712,197,131,3,3,81
7,110,18:10:00==>18:20:00,1174865,477,250,0.5241090146750524,147,1692,665,215,128,3,3,81
7,111,18:20:00==>18:30:00,1174865,316,108,0.34177215189873417,121,1692,647,256,100,3,3,81
7,112,18:30:00==>18:40:00,1174865,232,15,0.06465517241379311,91,1726,705,199,104,3,3,81
7,113,18:40:00==>18:50:00,1174865,192,4,0.020833333333333332,89,1817,608,200,92,3,3,84
7,114,18:50:00==>19:00:00,1174865,194,7,0.03608247422680412,95,1652,621,163,97,2,3,84
